win,period,race_id,field,p1,top3sum,resid,n_eff,ax_hit,top3_hits,rand3,cut5,cut10,cut15,cut20
W3,確認,20260322_07_07,15,0.9391784,1.9307927,1.3753866,6.722244,0,1,0.6,3,4,11,11
W3,確認,20260322_07_08,18,0.64081186,1.6667984,1.5331165,8.253967,1,2,0.5,7,8,12,13
W3,確認,20260322_07_09,10,0.512012,1.4356159,1.408844,7.6861205,0,1,0.9,0,1,3,4
W3,確認,20260322_07_10,16,0.42655468,1.1634828,1.5766428,9.969882,0,1,0.5625,5,5,9,10
W3,確認,20260322_07_11,18,0.39760885,0.95920694,1.8490186,13.497727,0,0,0.5,3,4,11,15
W3,確認,20260322_07_12,16,0.5523122,1.4583725,1.4735036,8.622141,1,1,0.5625,4,6,10,12
W3,確認,20260322_09_01,14,0.7583334,1.4830683,1.1353705,6.8992186,1,1,0.6428571428571429,4,5,8,11
W3,確認,20260322_09_02,13,0.92364675,2.0216918,1.4087169,6.3988786,0,2,0.6923076923076923,3,4,7,8
W3,確認,20260322_09_03,13,0.6061008,1.6346918,1.1539811,6.7383275,0,2,0.6923076923076923,3,6,7,8
W3,確認,20260322_09_04,16,0.6061008,1.5051035,1.4226724,8.065667,1,2,0.5625,5,7,9,11
W3,確認,20260322_09_05,11,0.49008545,1.286014,1.655241,8.827206,0,1,0.8181818181818182,0,2,2,5
W3,確認,20260322_09_06,13,0.3983197,1.1856683,1.8345438,10.313798,0,0,0.6923076923076923,0,2,5,7
W3,確認,20260322_09_07,10,0.53804797,1.5200776,1.399343,7.201683,1,1,0.9,2,2,2,4
W3,確認,20260322_09_08,10,0.92436355,1.9176391,1.1919817,5.912634,0,1,0.9,1,1,4,5
W3,確認,20260322_09_09,8,0.64081186,1.6843091,1.0270236,5.662319,1,2,1.125,1,2,2,3
W3,確認,20260322_09_10,16,0.41279855,1.1640205,1.7800783,10.360323,0,0,0.5625,4,5,9,10
W3,確認,20260322_09_11,10,0.54366016,1.46439,1.4865235,7.4118657,1,2,0.9,1,1,3,4
W3,確認,20260322_09_12,12,0.53850555,1.4555551,1.6901401,8.270313,0,1,0.75,2,4,5,5
W3,確認,20260328_06_01,16,0.9393673,1.8270617,1.4735582,6.927299,1,2,0.5625,4,5,11,11
W3,確認,20260328_06_02,16,0.64307433,1.7615374,1.3188535,7.0064588,0,2,0.5625,8,9,9,10
W3,確認,20260328_06_03,16,0.9391784,1.9307927,1.3748275,6.7502437,1,3,0.5625,4,6,9,10
W3,確認,20260328_06_04,15,0.7583334,1.579356,0.97557837,6.3990455,1,2,0.6,5,8,11,12
W3,確認,20260328_06_05,16,0.6061008,1.4936602,1.134614,7.5081553,1,2,0.5625,7,8,10,13
W3,確認,20260328_06_06,11,0.9391784,2.0815191,1.1019536,5.4372525,1,3,0.8181818181818182,4,5,6,6
W3,確認,20260328_06_07,13,0.5982079,1.6024348,1.3111401,7.003839,1,3,0.6923076923076923,3,4,8,9
W3,確認,20260328_06_08,12,0.64081186,1.6236739,1.4777548,7.876413,0,2,0.75,1,1,7,7
W3,確認,20260328_06_09,16,0.7583334,1.692503,1.4659716,7.6483803,0,2,0.5625,6,7,8,11
W3,確認,20260328_06_10,10,0.5982079,1.5503935,1.6594505,8.224138,1,3,0.9,0,0,1,4
W3,確認,20260328_06_11,15,0.49008545,1.317776,1.7537704,9.753274,1,2,0.6,1,5,9,10
W3,確認,20260328_06_12,16,0.60284877,1.3780514,1.5883847,8.817907,0,1,0.5625,4,7,10,11
W3,確認,20260328_07_01,16,0.9391784,1.5519204,1.4112394,6.97084,1,1,0.5625,4,5,9,13
W3,確認,20260328_07_02,13,0.60284877,1.5830197,1.4193916,8.006074,0,1,0.6923076923076923,1,3,7,8
W3,確認,20260328_07_03,16,0.5982079,1.547283,1.4516271,7.6894455,0,2,0.5625,6,8,10,11
W3,確認,20260328_07_04,14,0.9391784,1.9768964,1.7742122,7.097681,1,2,0.6428571428571429,3,5,7,7
W3,確認,20260328_07_05,14,0.6061008,1.3018148,1.2543031,8.197323,0,1,0.6428571428571429,2,4,9,10
W3,確認,20260328_07_06,16,0.53804797,1.5350273,1.6050467,8.407908,1,2,0.5625,4,6,9,12
W3,確認,20260328_07_07,15,0.42655468,1.157956,1.4498991,9.843637,0,0,0.6,3,4,8,10
W3,確認,20260328_07_08,14,0.4919442,1.3209157,1.7581142,8.710408,1,1,0.6428571428571429,3,5,7,7
W3,確認,20260328_07_09,9,0.53804797,1.4902335,1.6282262,7.797742,1,2,1.0,0,0,1,2
W3,確認,20260328_07_10,8,0.5523122,1.3473948,1.1143541,6.3344646,0,1,1.125,0,2,2,3
W3,確認,20260328_07_11,16,0.4602414,1.3759162,1.840069,10.288566,1,1,0.5625,3,4,9,10
W3,確認,20260328_07_12,16,0.396763,1.1043843,1.3996904,10.737784,1,1,0.5625,2,4,12,13
W3,確認,20260328_09_01,16,0.5982079,1.4334425,1.4174043,8.740512,0,1,0.5625,3,7,10,12
W3,確認,20260328_09_02,11,0.7583334,1.6581523,1.0843116,6.0079675,1,2,0.8181818181818182,3,5,5,5
W3,確認,20260328_09_03,16,0.7583334,1.8813785,1.4068733,7.239707,1,3,0.5625,4,5,10,11
W3,確認,20260328_09_04,13,0.6283776,1.4235953,1.4130934,7.8415008,1,2,0.6923076923076923,3,3,6,7
W3,確認,20260328_09_05,18,0.5894003,1.2307208,1.4919105,9.631041,1,1,0.5,5,6,12,13
W3,確認,20260328_09_06,11,0.5523122,1.3467455,1.722745,8.341235,1,1,0.8181818181818182,1,1,3,5
W3,確認,20260328_09_07,12,0.64081186,1.5186052,1.2438793,7.3012795,0,1,0.75,2,3,7,8
W3,確認,20260328_09_10,11,0.75627536,1.7364463,1.1734867,6.491278,1,2,0.8181818181818182,1,3,4,7
W3,確認,20260328_09_12,14,0.5015288,1.2782955,1.5649472,9.061159,1,2,0.6428571428571429,4,5,7,7
W3,確認,20260329_06_01,16,0.7033538,1.6032023,1.5619807,7.495011,1,1,0.5625,8,8,10,10
W3,確認,20260329_06_02,16,0.5894003,1.5102288,1.4731952,8.275319,0,1,0.5625,6,6,10,11
W3,確認,20260329_06_03,15,0.9391784,1.911311,1.1619883,5.841025,1,3,0.6,6,7,8,11
W3,確認,20260329_06_04,16,0.5015288,1.3254786,1.7140217,9.24785,0,2,0.5625,4,6,8,10
W3,確認,20260329_06_05,13,0.64081186,1.6375808,2.0237114,8.661727,0,2,0.6923076923076923,3,4,5,5
W3,確認,20260329_06_06,13,0.64081186,1.4696237,1.1096803,7.092568,1,2,0.6923076923076923,3,5,6,9
W3,確認,20260329_06_07,15,0.49008545,1.4115336,1.4154792,8.349506,0,2,0.6,5,6,8,10
W3,確認,20260329_06_08,16,0.52756476,1.40738,1.6682374,9.32993,0,1,0.5625,2,7,10,10
W3,確認,20260329_06_10,15,0.5015288,1.2849869,1.5204061,9.486822,1,2,0.6,4,5,7,10
W3,確認,20260329_06_11,15,0.34634247,0.90134263,1.752405,12.093471,0,0,0.6,2,3,5,8
W3,確認,20260329_06_12,11,0.5972932,1.528815,1.3807485,7.6444736,1,1,0.8181818181818182,1,1,4,6
W3,確認,20260329_07_01,8,0.6283776,1.4808019,0.90211064,5.8075333,1,2,1.125,1,1,1,3
W3,確認,20260329_07_02,14,0.64081186,1.7418652,0.84474826,5.950712,0,1,0.6428571428571429,6,6,11,11
W3,確認,20260329_07_03,15,0.9391784,1.6204417,1.1637826,5.8743577,1,1,0.6,3,5,9,13
W3,確認,20260329_07_04,17,0.55180264,1.5292107,1.8746554,9.122107,1,2,0.5294117647058824,4,6,11,11
W3,確認,20260329_07_05,16,0.512012,1.5132108,1.3281496,7.921094,1,2,0.5625,7,8,10,11
W3,確認,20260329_07_06,13,0.5523122,1.4439162,1.7018049,8.644863,0,1,0.6923076923076923,3,3,5,6
W3,確認,20260329_07_07,13,0.53804797,1.4658188,1.391586,8.193711,1,2,0.6923076923076923,1,2,9,9
W3,確認,20260329_07_09,15,0.5015288,1.4912844,1.8359544,8.535205,0,1,0.6,5,6,7,7
W3,確認,20260329_07_10,14,0.5894003,1.6175338,1.2748798,7.4384437,1,2,0.6428571428571429,4,5,6,9
W3,確認,20260329_07_11,18,0.5141414,1.2290001,1.9111845,11.643778,1,1,0.5,2,6,11,12
W3,確認,20260329_07_12,16,0.58074826,1.4666291,1.8013636,9.202952,1,1,0.5625,5,5,8,9
W3,確認,20260329_09_01,14,0.64081186,1.275263,1.0940055,7.2305317,1,1,0.6428571428571429,2,5,9,11
W3,確認,20260329_09_02,9,0.9088319,1.782739,0.93010867,5.1695895,1,2,1.0,1,3,4,4
W3,確認,20260329_09_03,16,0.49008545,1.313336,1.3791842,8.826405,0,1,0.5625,5,6,11,12
W3,確認,20260329_09_04,14,0.4114097,1.0302877,1.2080094,9.442643,1,1,0.6428571428571429,2,4,7,11
W3,確認,20260329_09_05,12,0.9088319,1.7963631,1.4379678,6.599764,1,3,0.75,2,3,5,7
W3,確認,20260329_09_06,10,0.6061008,1.4941586,1.3802289,7.4834847,0,2,0.9,1,1,3,4
W3,確認,20260329_09_07,14,0.49008545,1.3028655,1.7687522,9.376229,0,2,0.6428571428571429,3,4,6,8
W3,確認,20260329_09_09,15,0.4919442,1.3781433,1.3085884,8.096452,0,0,0.6,4,6,9,11
W3,確認,20260329_09_10,11,0.64307433,1.5934012,1.227245,7.109649,1,1,0.8181818181818182,1,2,6,6
W3,確認,20260329_09_11,13,0.6061008,1.3615946,1.3798809,8.368754,1,1,0.6923076923076923,1,2,7,9
W3,確認,20260329_09_12,16,0.5015288,1.3539531,1.7706269,9.746191,0,1,0.5625,4,4,9,10
W3,確認,20260404_06_01,16,0.5523122,1.5439265,1.5643927,8.52676,1,2,0.5625,4,7,10,10
W3,確認,20260404_06_02,14,0.5141414,1.4396925,1.4502529,8.2318535,1,2,0.6428571428571429,4,4,7,9
W3,確認,20260404_06_03,16,0.64666027,1.5350654,1.6370293,8.052158,1,2,0.5625,6,7,9,10
W3,確認,20260404_06_04,14,0.48870325,1.2792277,2.1511536,10.690232,0,1,0.6428571428571429,2,2,3,7
W3,確認,20260404_06_05,16,0.64081186,1.3281521,1.2572881,7.8182774,1,2,0.5625,6,7,9,11
W3,確認,20260404_06_06,13,0.5982079,1.6021096,1.5496128,7.8008733,1,1,0.6923076923076923,4,4,6,7
W3,確認,20260404_06_07,12,0.9391784,1.9175355,1.2719703,6.0611496,1,2,0.75,2,4,6,7
W3,確認,20260404_06_08,11,0.4919442,1.4133923,1.8686638,8.384793,1,3,0.8181818181818182,1,2,3,4
W3,確認,20260404_06_09,12,0.4852775,1.2457228,1.4209892,8.97474,1,2,0.75,0,2,5,8
W3,確認,20260404_06_10,15,0.54366016,1.4000152,1.4694554,8.581572,1,3,0.6,5,5,6,9
W3,確認,20260404_06_11,15,0.49008545,1.2689389,1.6268361,9.616616,0,1,0.6,4,5,8,9
W3,確認,20260404_06_12,16,0.3983197,1.0833488,1.7550764,11.060972,0,0,0.5625,5,5,7,10
W3,確認,20260404_09_01,16,0.64081186,1.334969,1.6256133,9.205241,1,2,0.5625,4,5,8,11
W3,確認,20260404_09_02,16,0.7583334,1.865963,1.7147027,8.152131,0,2,0.5625,4,6,8,11
W3,確認,20260404_09_03,14,0.9391784,2.3684423,0.92750114,5.1554284,0,2,0.6428571428571429,5,6,10,11
W3,確認,20260404_09_04,18,0.64307433,1.6756626,1.7347771,8.284163,1,2,0.5,8,9,12,12
W3,確認,20260404_09_05,18,0.6283776,1.6104072,2.0283976,9.255269,1,1,0.5,6,7,11,12
W3,確認,20260404_09_06,16,0.64081186,1.2748755,1.8567189,10.178718,1,1,0.5625,2,3,7,10
W3,確認,20260404_09_07,9,0.69805384,1.7942401,1.537731,6.861438,1,3,1.0,1,1,1,2
W3,確認,20260404_09_08,9,0.5015288,1.4901128,1.2771089,6.8065486,1,3,1.0,0,1,4,4
W3,確認,20260404_09_09,9,0.5894003,1.6238225,1.8605733,7.302722,1,2,1.0,1,1,2,2
W3,確認,20260404_09_10,16,0.5972932,1.4856983,1.4079462,8.615685,1,2,0.5625,2,5,11,11
W3,確認,20260404_09_11,14,0.64081186,1.513768,1.7680337,8.958553,0,0,0.6428571428571429,2,3,6,8
W3,確認,20260404_09_12,15,0.49849853,1.4786694,1.7942628,8.866068,1,2,0.6,3,4,8,9
W3,確認,20260405_06_01,15,0.5894003,1.4892488,1.2765691,7.94923,1,2,0.6,4,6,8,11
W3,確認,20260405_06_02,16,0.9391784,1.9767532,1.2151291,6.0252004,1,2,0.5625,6,8,12,12
W3,確認,20260405_06_03,16,0.9391784,1.873271,0.8745131,5.305836,1,2,0.5625,7,8,13,13
W3,確認,20260405_06_04,13,0.5894003,1.3364475,1.5066726,8.88123,1,1,0.6923076923076923,0,2,7,8
W3,確認,20260405_06_05,15,0.54367745,1.4287004,1.4885074,8.645794,0,0,0.6,4,5,7,10
W3,確認,20260405_06_06,16,0.4919442,1.4721152,1.778061,9.224631,0,1,0.5625,4,6,10,11
W3,確認,20260405_06_07,14,0.49008545,1.2455869,2.1684766,10.039103,1,1,0.6428571428571429,2,4,5,6
W3,確認,20260405_06_08,16,0.512012,1.3416944,1.7703462,9.677594,0,1,0.5625,4,5,9,11
W3,確認,20260405_06_09,8,0.69805384,1.6782248,1.4363315,6.6338205,1,1,1.125,0,0,1,2
W3,確認,20260405_06_10,16,0.5015288,1.3865517,1.4905977,9.258159,1,2,0.5625,3,6,9,11
W3,確認,20260405_06_11,16,0.36667287,1.0443361,1.8577276,10.994817,1,2,0.5625,3,5,8,9
W3,確認,20260405_06_12,12,0.7262821,1.8164343,1.3040441,6.795527,1,3,0.75,2,4,6,7
W3,確認,20260405_09_01,15,0.49008545,1.2542373,1.7878077,9.917387,0,1,0.6,4,4,6,9
W3,確認,20260405_09_02,12,0.6283776,1.7582841,1.0628315,6.00176,1,2,0.75,4,4,8,8
W3,確認,20260405_09_03,16,0.9391784,1.8325812,1.5570163,7.198229,0,1,0.5625,5,5,9,11
W3,確認,20260405_09_04,15,0.64081186,1.672018,1.4057009,7.693446,1,2,0.6,5,5,7,10
W3,確認,20260405_09_05,13,0.5015288,1.4470477,1.7227912,9.263578,1,2,0.6923076923076923,1,2,5,7
W3,確認,20260405_09_06,9,0.4602414,1.2537674,1.5709633,7.74944,1,1,1.0,1,1,1,2
W3,確認,20260405_09_07,15,0.4919442,1.4085172,1.7587755,9.668047,0,1,0.6,2,3,8,11
W3,確認,20260405_09_08,11,0.58074826,1.6098418,1.4697967,7.4583855,0,0,0.8181818181818182,2,3,3,4
W3,確認,20260405_09_09,12,0.39760885,1.1674747,1.8369921,10.415455,1,1,0.75,1,1,1,3
W3,確認,20260405_09_10,18,0.512012,1.492183,1.8485862,10.345996,1,3,0.5,3,5,12,13
W3,確認,20260405_09_11,15,0.49008545,1.192561,1.7530571,9.832444,0,1,0.6,3,5,7,9
W3,確認,20260405_09_12,16,0.49849853,1.2881148,1.6914959,10.409913,0,2,0.5625,5,5,8,11
W3,確認,20260411_03_01,15,0.92436355,1.9110888,1.9160105,7.5257864,1,3,0.6,4,5,8,9
W3,確認,20260411_03_02,16,0.6061008,1.6071391,1.5882463,8.364179,1,3,0.5625,4,6,10,11
W3,確認,20260411_03_03,16,0.49008545,0.9766242,1.6439688,11.394316,0,0,0.5625,2,4,8,13
W3,確認,20260411_03_04,16,0.6283776,1.515226,1.5215493,8.205959,0,0,0.5625,5,7,11,11
W3,確認,20260411_03_05,16,0.7033538,1.3995261,1.940616,9.47007,1,1,0.5625,4,5,8,8
W3,確認,20260411_03_06,15,0.54366016,1.2596473,1.2798421,8.386261,0,2,0.6,4,5,9,12
W3,確認,20260411_03_07,15,0.4919442,1.4721152,1.6696965,7.9986916,0,2,0.6,5,5,10,10
W3,確認,20260411_03_08,16,0.53804797,1.346299,1.3160937,8.681191,0,1,0.5625,4,6,12,12
W3,確認,20260411_03_09,16,0.4919442,1.3153912,1.7708427,9.515101,0,1,0.5625,4,5,8,11
W3,確認,20260411_03_10,16,0.5894003,1.2207991,1.5568506,9.548107,1,3,0.5625,4,6,9,11
W3,確認,20260411_03_11,15,0.49008545,1.0893154,1.5586503,10.486346,0,1,0.6,2,3,6,11
W3,確認,20260411_03_12,16,0.39760885,1.1898361,1.8625855,10.608421,0,1,0.5625,2,4,9,11
W3,確認,20260411_06_01,16,0.64081186,1.4771525,0.9925884,6.947191,1,3,0.5625,5,8,12,13
W3,確認,20260411_06_02,16,0.5982079,1.4964997,1.4320341,8.173468,1,1,0.5625,5,7,10,11
W3,確認,20260411_06_03,13,0.8057913,1.6422192,0.9743338,6.0493736,0,2,0.6923076923076923,3,3,10,10
W3,確認,20260411_06_04,14,0.6283776,1.6085485,1.8504223,9.352373,1,2,0.6428571428571429,1,2,6,8
W3,確認,20260411_06_05,15,0.5523122,1.5324831,1.6190248,8.153709,1,2,0.6,5,6,8,9
W3,確認,20260411_06_06,18,0.49008545,1.3577756,1.4904295,9.405036,1,2,0.5,5,7,13,14
W3,確認,20260411_06_07,16,0.8046296,1.5023292,1.6454502,8.439912,1,1,0.5625,4,4,9,11
W3,確認,20260411_06_08,16,0.64081186,1.5911387,1.607435,8.15722,1,2,0.5625,5,7,9,9
W3,確認,20260411_06_10,13,0.4919442,1.0909674,1.4730604,9.62995,1,1,0.6923076923076923,1,2,6,8
W3,確認,20260411_06_11,15,0.7583334,1.7201036,1.6570227,8.235144,1,1,0.6,2,5,7,9
W3,確認,20260411_06_12,16,0.49008545,1.1224003,1.4808979,10.25577,0,0,0.5625,3,5,10,12
W3,確認,20260411_09_01,16,0.69781655,1.6353456,1.6221912,8.27938,1,2,0.5625,4,5,9,11
W3,確認,20260411_09_02,16,0.64081186,1.6960092,1.6447537,8.10217,1,2,0.5625,6,7,9,9
W3,確認,20260411_09_03,13,0.9391784,1.9557472,1.1556671,5.844978,1,1,0.6923076923076923,4,5,8,9
W3,確認,20260411_09_04,15,0.64307433,1.8361983,1.5726256,6.9490767,0,1,0.6,6,8,9,10
W3,確認,20260411_09_05,12,0.39760885,1.1918458,1.7915143,9.411969,0,1,0.75,1,2,3,5
W3,確認,20260411_09_06,15,0.6061008,1.6398464,1.7511151,8.852908,1,2,0.6,1,5,7,10
W3,確認,20260411_09_07,11,0.6061008,1.4076347,1.3714416,7.316429,1,2,0.8181818181818182,2,3,5,5
W3,確認,20260411_09_08,16,0.7583334,1.5514209,1.7728461,8.383753,1,1,0.5625,5,6,7,10
W3,確認,20260411_09_09,8,0.9391784,1.9625535,0.79490674,4.8717265,1,3,1.125,0,0,3,4
W3,確認,20260411_09_10,13,0.9391784,2.0064778,1.2161779,6.310452,1,2,0.6923076923076923,1,3,7,9
W3,確認,20260411_09_11,10,0.53289336,1.3907436,1.2468171,7.5263247,1,2,0.9,0,1,3,5
W3,確認,20260411_09_12,16,0.4919442,1.1230568,1.7223366,10.658354,0,0,0.5625,4,4,7,11
W3,確認,20260412_03_01,15,0.7262821,1.6149893,1.2944827,7.0662436,1,2,0.6,5,7,8,11
W3,確認,20260412_03_02,16,0.42564178,1.2198787,1.4711893,9.7286415,1,2,0.5625,5,6,9,11
W3,確認,20260412_03_03,15,0.64081186,1.5417175,1.3183644,7.997686,1,2,0.6,2,4,9,11
W3,確認,20260412_03_04,15,0.64081186,1.3407571,1.3048072,8.068707,1,2,0.6,4,7,8,11
W3,確認,20260412_03_05,16,0.33132076,0.9755918,1.523616,10.684744,0,2,0.5625,3,6,7,11
W3,確認,20260412_03_06,15,0.49008545,1.217916,1.303293,9.287142,1,3,0.6,3,4,9,12
W3,確認,20260412_03_07,15,0.5894003,1.2393943,1.4397504,8.9462595,0,2,0.6,4,4,8,10
W3,確認,20260412_03_08,16,0.4919442,1.3439473,1.8676429,10.736338,1,1,0.5625,2,3,8,11
W3,確認,20260412_03_09,13,0.4919442,1.4062892,1.7010616,9.049398,0,1,0.6923076923076923,1,2,6,7
W3,確認,20260412_03_10,16,0.396763,1.0112541,1.604346,11.546103,1,1,0.5625,3,4,7,13
W3,確認,20260412_03_11,15,0.39558697,1.0862005,1.7402501,10.389287,0,0,0.6,3,4,7,8
W3,確認,20260412_03_12,15,0.4588592,1.253942,1.49343,9.122115,1,2,0.6,5,6,8,10
W3,確認,20260412_06_01,15,0.9391784,2.0230525,1.1040561,5.884031,1,3,0.6,5,6,10,11
W3,確認,20260412_06_02,14,0.64081186,1.757802,1.7114987,7.713936,0,1,0.6428571428571429,5,6,7,7
W3,確認,20260412_06_03,14,0.49008545,1.3478007,1.5393395,8.613148,0,1,0.6428571428571429,4,5,7,8
W3,確認,20260412_06_04,14,0.5894003,1.538345,2.096532,9.496021,0,0,0.6428571428571429,4,4,5,5
W3,確認,20260412_06_05,18,0.58224463,1.3888285,1.4839536,8.883336,0,1,0.5,7,8,10,13
W3,確認,20260412_06_06,11,0.54366016,1.4113503,1.4975097,8.30721,0,1,0.8181818181818182,0,1,4,5
W3,確認,20260412_06_07,15,0.52756476,1.3639927,1.5269237,9.269132,1,2,0.6,3,4,8,10
W3,確認,20260412_06_08,10,0.5015288,1.4950018,1.3837082,7.2200284,1,1,0.9,1,2,3,4
W3,確認,20260412_06_09,12,0.64081186,1.5073259,1.2954155,7.272099,1,2,0.75,2,4,5,5
W3,確認,20260412_06_10,12,0.58074826,1.5087646,1.337766,7.24843,0,2,0.75,3,4,5,6
W3,確認,20260412_06_11,16,0.4919442,1.0842316,1.4000037,9.962633,0,0,0.5625,3,5,10,13
W3,確認,20260412_06_12,13,0.49008545,1.2251875,1.701944,10.16054,0,2,0.6923076923076923,0,0,6,7
W3,確認,20260412_09_01,16,0.59495586,1.5769855,2.0766597,9.774902,1,1,0.5625,3,6,8,9
W3,確認,20260412_09_02,16,0.5171666,1.5087808,1.70704,9.255635,0,1,0.5625,4,5,8,9
W3,確認,20260412_09_03,16,0.49008545,1.4495926,1.5871043,8.703619,1,3,0.5625,4,5,11,11
W3,確認,20260412_09_04,18,0.6283776,1.485382,1.9288546,10.308715,1,1,0.5,2,6,12,13
W3,確認,20260412_09_05,16,0.42564178,1.1590096,2.1113002,11.713663,1,1,0.5625,2,4,7,8
W3,確認,20260412_09_06,10,0.9391784,2.0595002,1.1671507,5.7929497,0,1,0.9,1,1,3,6
W3,確認,20260412_09_07,11,0.9391784,1.7487684,0.9687564,5.435338,1,1,0.8181818181818182,1,1,7,8
W3,確認,20260412_09_08,11,0.64081186,1.6185195,1.300111,7.139073,1,2,0.8181818181818182,1,2,4,7
W3,確認,20260412_09_09,14,0.64081186,1.5046796,1.7972295,9.084871,0,1,0.6428571428571429,2,4,6,7
W3,確認,20260412_09_10,15,0.6283776,1.3788887,1.3858589,8.400689,0,2,0.6,3,5,8,10
W3,確認,20260412_09_11,18,0.53804797,1.0886961,1.8075981,11.980497,0,1,0.5,1,5,11,15
W3,確認,20260412_09_12,13,0.51365906,1.417013,1.7434005,9.307823,0,1,0.6923076923076923,1,2,5,7
W3,確認,20260418_03_01,16,0.6713025,1.7563438,1.3674521,7.342051,0,1,0.5625,4,9,11,11
W3,確認,20260418_03_02,16,0.45221242,1.3051876,1.423335,9.659949,0,0,0.5625,4,4,10,12
W3,確認,20260418_03_03,16,0.52756476,1.3059807,1.7352695,10.271379,1,2,0.5625,3,5,9,10
W3,確認,20260418_03_04,15,0.60284877,1.4074061,1.5156686,8.611442,1,2,0.6,3,5,8,8
W3,確認,20260418_03_05,16,0.53804797,1.5182189,1.4389607,7.655584,0,2,0.5625,7,8,11,11
W3,確認,20260418_03_06,15,0.9391784,1.7632749,1.5018901,6.856502,1,2,0.6,4,6,8,10
W3,確認,20260418_03_07,15,0.4694217,1.2350817,1.7341726,10.07918,0,2,0.6,3,3,8,9
W3,確認,20260418_03_08,15,0.5523122,1.3755628,1.6655954,8.897533,1,3,0.6,5,5,8,9
W3,確認,20260418_03_09,9,0.42425957,1.2193424,1.4337769,7.6508913,0,1,1.0,0,1,1,3
W3,確認,20260418_03_10,8,0.59495586,1.4826502,1.367325,6.866272,1,1,1.125,0,0,1,2
W3,確認,20260418_03_11,15,0.58074826,1.4566829,1.380272,8.1597805,1,1,0.6,3,7,10,10
W3,確認,20260418_03_12,16,0.49008545,1.2851682,1.6885966,9.662314,1,2,0.5625,2,7,11,11
W3,確認,20260418_06_01,14,0.6713025,1.8021998,1.2730598,6.555426,1,2,0.6428571428571429,4,5,9,9
W3,確認,20260418_06_02,11,0.6061008,1.567871,1.7794865,7.659957,1,2,0.8181818181818182,2,4,4,4
W3,確認,20260418_06_03,14,0.9391784,1.990689,1.0700473,5.585833,0,2,0.6428571428571429,5,8,9,10
W3,確認,20260418_06_04,13,0.7583334,2.1450443,1.450072,6.076047,0,2,0.6923076923076923,6,6,7,8
W3,確認,20260418_06_05,16,0.7583334,1.4497341,1.2797344,7.2514834,0,1,0.5625,6,7,10,12
W3,確認,20260418_06_07,10,0.54366016,1.5853662,1.3579646,7.1860323,0,1,0.9,1,2,2,4
W3,確認,20260418_06_08,16,0.4919442,1.4383613,1.399959,8.97123,1,2,0.5625,4,7,9,11
W3,確認,20260418_06_09,12,0.5015288,1.3961016,1.3336632,8.408096,0,0,0.75,1,2,5,8
W3,確認,20260418_06_10,13,0.39760885,1.1926916,1.7444283,9.174532,1,1,0.6923076923076923,2,3,6,7
W3,確認,20260418_06_11,10,0.6061008,1.5360175,1.4487183,7.182101,1,2,0.9,1,3,3,4
W3,確認,20260418_06_12,13,0.4919442,1.3787926,1.5773475,8.185638,1,2,0.6923076923076923,3,4,5,7
W3,確認,20260418_09_01,15,0.64081186,1.771913,1.4692781,7.2597094,1,2,0.6,5,7,9,10
W3,確認,20260418_09_02,16,0.8101852,1.9766109,1.3063049,6.854964,1,3,0.5625,5,7,9,11
W3,確認,20260418_09_03,15,0.7583334,1.92671,1.6352165,7.5412703,1,2,0.6,4,6,7,10
W3,確認,20260418_09_04,18,0.9391784,1.9550663,1.631022,7.597713,1,2,0.5,4,7,10,14
W3,確認,20260418_09_06,14,0.5894003,1.4789534,1.66529,8.789772,1,1,0.6428571428571429,2,3,8,9
W3,確認,20260418_09_07,14,0.64307433,1.4809203,1.5071493,8.1964035,1,2,0.6428571428571429,3,5,7,7
W3,確認,20260418_09_08,9,0.6283776,1.6565111,1.4215099,6.896617,1,3,1.0,0,0,2,4
W3,確認,20260418_09_09,14,0.49008545,1.3768145,1.9157733,9.623891,1,1,0.6428571428571429,2,4,5,7
W3,確認,20260418_09_10,9,0.58074826,1.6568441,1.2529954,6.3627996,1,3,1.0,1,2,2,3
W3,確認,20260418_09_11,16,0.49008545,1.2331909,1.6529291,11.053164,0,1,0.5625,1,4,9,13
W3,確認,20260418_09_12,15,0.49008545,1.3121502,1.7644857,9.530494,0,0,0.6,3,5,9,9
W3,確認,20260419_03_01,16,0.49008545,1.2747196,1.6841782,9.84712,1,1,0.5625,4,5,8,10
W3,確認,20260419_03_02,15,0.64307433,1.6091096,1.5068054,7.96499,1,2,0.6,4,5,9,10
W3,確認,20260419_03_03,16,0.4264876,1.1206448,1.5547129,10.689149,1,1,0.5625,3,3,10,12
W3,確認,20260419_03_04,15,0.5015288,1.4311918,1.6868091,8.2653,0,1,0.6,6,7,8,9
W3,確認,20260419_03_05,16,0.49008545,1.2677906,1.7453762,10.12897,1,2,0.5625,2,5,9,11
W3,確認,20260419_03_06,13,0.52241015,1.4438583,1.923608,8.834951,1,1,0.6923076923076923,3,3,4,6
W3,確認,20260419_03_07,10,0.64081186,1.7174766,1.249661,6.3118105,0,2,0.9,3,3,4,4
W3,確認,20260419_03_08,15,0.49008545,1.281786,1.9110069,9.552702,1,2,0.6,4,4,8,8
W3,確認,20260419_03_09,16,0.64081186,1.5303649,1.8919902,9.59371,0,1,0.5625,2,4,9,11
